keys;MSTR_key;vnb_names;vnb_vlevels;date_erhebung;area_ns;length_ns;area_ms;length_ms;area_hs;length_hs;count_storage_requests_ns;count_storage_requests_ms;count_storage_requests_hs;sum_storage_requests_ns;sum_storage_requests_ms;sum_storage_requests_hs;umsetzungsquote_ee_ns;umsetzungsquote_ee_ms;umsetzungsquote_ee_hs;umsetzungsquote_storage_ns;umsetzungsquote_storage_ms;umsetzungsquote_storage_hs;count_realized_ee_ns;count_requests_ee_ns;count_realized_ee_ms;count_requests_ee_ms;count_realized_ee_hs;count_requests_ee_hs;count_realized_storage_ns;count_requests_storage_ns;count_realized_storage_ms;count_requests_storage_ms;count_realized_storage_hs;count_requests_storage_hs;duration_storage_ns;duration_storage_ms;duration_storage_hs;duration_ee_ns;duration_ee_ms;duration_ee_hs;digital_score_total;digital_score_smart_grids;digital_score_processes_systems;digital_score_data_management_analysis;digital_score_customer_management
10000272;SNB954281375657;Dessauer Stromversorgung GmbH;;2025-05-21;47.19;897.8;245.0;422.9;245.0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;;0.4059;;;500.0;500.0;5.0;5.0;0.0;0.0;69.0;170.0;0.0;0.0;0.0;0.0;40.0;80.0;;40.0;230.0;;0.43;0.13;0.38;1.0;0.23
10000275;SNB965315499379;Stadtwerke Neustadt a.d. Aisch GmbH;NS, MS;2025-05-23;5.068;173.0;5.07;54.0;0.0;0.0;81.0;0.0;0.0;540.0;0.0;0.0;1.0;;;1.0;;;109.0;109.0;0.0;0.0;0.0;0.0;114.0;114.0;0.0;0.0;0.0;0.0;25.0;;;25.0;;;0.4;0.36;0.33;0.67;0.24
10000279;SNB915358347793;Stadtwerke Lübz GmbH;NS, MS;2025-06-19;31.0;63.4;31.0;48.3;0.0;0.0;24.0;0.0;0.0;156.0;0.0;0.0;0.2857;;;0.2;;;6.0;21.0;0.0;0.0;0.0;0.0;6.0;30.0;0.0;0.0;0.0;0.0;37.0;;;37.0;;;0.15;0.13;0.0;0.31;0.15
10000281;SNB946115797155;Versorgungsbetriebe Zellingen;NS, MS;2025-09-29;4.0;83.31;0.0;22.53;0.0;0.0;61.0;0.0;0.0;337.0;0.0;0.0;0.3333;;;0.2143;;;31.0;93.0;0.0;0.0;0.0;0.0;18.0;84.0;0.0;0.0;0.0;0.0;42.0;;;34.0;;;0.37;0.26;0.33;0.67;0.24
10000283;SNB936940951426;Überlandwerk Rhön GmbH;NS, MS;2025-05-21;106.65;2565.0;1170.01;1072.0;0.0;0.0;250.0;6.0;0.0;3500.0;20500.0;0.0;0.9975;0.5625;;1.0;1.0;;1200.0;1203.0;9.0;16.0;0.0;0.0;705.0;705.0;10.0;10.0;0.0;0.0;37.0;222.0;;68.0;230.0;;0.16;0.2;0.1;0.11;0.23
10000284;SNB914273329792;Stadtwerke Rastatt GmbH;NS, MS;2025-08-28;59.02;524.63;59.02;207.13;0.0;0.0;195.0;0.0;0.0;1276.4;0.0;0.0;0.0378;;;0.0753;;;9.0;238.0;0.0;0.0;0.0;0.0;18.0;239.0;0.0;0.0;0.0;0.0;20.0;;;50.0;40.0;;0.45;0.12;0.09;0.67;0.93
10000286;SNB962996832648;Stadtwerke Verden GmbH;MS;2025-09-15;14.2;301.592;71.6;162.99;0.0;0.0;300.0;1.0;0.0;2400.0;4600.0;0.0;1.0;;;0.6667;0.6667;;285.0;285.0;0.0;0.0;0.0;0.0;270.0;405.0;2.0;3.0;0.0;0.0;75.0;760.0;;77.0;760.0;;0.28;0.19;0.0;0.67;0.28
10000288;SNB988769717073;Stadtwerke Neustadt a. d. Donau;NS, MS;2025-08-28;5.0;185.9;17.4;38.9;0.0;0.0;5.0;0.0;0.0;25.0;0.0;0.0;0.4;;;0.2308;;;6.0;15.0;0.0;0.0;0.0;0.0;6.0;26.0;0.0;0.0;0.0;0.0;19.0;;;18.0;35.0;;0.26;0.19;0.0;0.27;0.58
10000289;SNB924120395771;Stadtwerke Scheinfeld;NS, MS;2025-07-22;4.1;91.0;15.5;18.69;0.0;0.0;52.0;0.0;0.0;390.0;0.0;0.0;1.0;;;0.1719;;;74.0;74.0;0.0;0.0;0.0;0.0;11.0;64.0;0.0;0.0;0.0;0.0;36.0;;;44.0;;;0.25;0.14;0.0;0.61;0.27
10000290;SNB926470603247;Stadtwerke St. Ingbert GmbH;;2025-08-28;15.1;482.86;50.0;181.82;0.0;0.0;73.0;3.0;0.0;1544.0;38800.0;0.0;1.0;1.0;;0.9799;1.0;;220.0;220.0;4.0;4.0;0.0;0.0;244.0;249.0;3.0;3.0;0.0;0.0;36.0;330.0;;55.0;330.0;;0.16;0.04;0.09;0.29;0.23
10000293;SNB965813404431;Stadtwerke Nortorf AöR;NS, MS;2025-08-28;3.57;61.701;13.0;20.438;0.0;0.0;10.0;0.0;0.0;80.3;0.0;0.0;1.0;;;1.0;;;12.0;12.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0;0.0;35.0;;;26.0;;;0.27;0.01;0.4;0.42;0.25
10000295;SNB948186469375;Stadtwerke Nürtingen GmbH;NS, MS;2025-08-21;11.7;230.0;46.88;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9954;0.9286;;;;;1958.0;1967.0;26.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;28.0;60.0;;0.19;0.13;0.0;0.47;0.16
10000298;SNB990562890006;Stadtwerke Dinkelsbühl;;2025-08-28;40.0;255.0;100.0;114.0;0.0;0.0;137.0;0.0;0.0;876.0;0.0;0.0;1.0;;;1.0;;;231.0;231.0;0.0;0.0;0.0;0.0;163.0;163.0;0.0;0.0;0.0;0.0;59.0;;;97.0;235.0;;0.37;0.12;0.5;0.68;0.2
10000299;SNB926119738552;Stadtwerke Rendsburg GmbH;NS, MS;2025-05-22;16.0;551.498;20.0;128.6;0.0;0.0;172.0;0.0;0.0;1035.0;0.0;0.0;0.9821;;;0.9804;0.1667;;219.0;223.0;0.0;0.0;0.0;0.0;300.0;306.0;1.0;6.0;0.0;0.0;25.0;60.0;;60.0;60.0;;0.28;0.16;0.33;0.4;0.23
10000301;SNB972040623122;Stadtwerke Annweiler am Trifels;NS, MS;2025-08-28;4.1;157.0;56.5;52.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;;;186.0;186.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;35.0;;;25.0;;;0.18;0.16;0.0;0.37;0.18
10000302;SNB985431470335;Stadtwerke GmbH Bad Kreuznach;NS, MS;2025-08-28;21.83;490.73;90.306308;212.97;0.0;0.0;241.0;1.0;0.0;1200.0;11000.0;0.0;1.0;1.0;;0.9782;;;275.0;275.0;7.0;7.0;0.0;0.0;449.0;459.0;0.0;0.0;0.0;0.0;32.0;326.0;;38.0;90.0;;0.24;0.03;0.0;0.61;0.31
10000307;SNB925878615876;Gemeindliche Werke Hengersberg;NS, MS;2025-05-28;11.2;95.569;38.8;74.4;0.0;0.0;0.0;1.0;0.0;0.0;2500.0;0.0;1.0;1.0;;1.0;;;132.0;132.0;7.0;7.0;0.0;0.0;19.0;19.0;0.0;0.0;0.0;0.0;60.0;180.0;;90.0;210.0;;0.05;0.03;0.0;0.0;0.18
10000308;SNB924409922308;Stadtwerke Rinteln GmbH;NS, MS;2025-06-18;21.3;306.42;109.0;61.02;0.0;0.0;239.0;0.0;0.0;1600.0;0.0;0.0;1.0;0.5;;1.0;;;331.0;331.0;2.0;4.0;0.0;0.0;314.0;314.0;0.0;0.0;0.0;0.0;14.0;42.0;;25.0;305.0;;0.21;0.05;0.33;0.0;0.44
10000310;SNB953661539375;Stadtwerke Ratingen GmbH;NS, MS;2025-06-10;22.243;539.488;88.72;417.566;0.0;0.0;300.0;0.0;0.0;2064.0;0.0;0.0;1.0;;;1.0;;;503.0;503.0;0.0;0.0;0.0;0.0;547.0;547.0;0.0;0.0;0.0;0.0;60.0;80.0;;60.0;120.0;;0.25;0.16;0.0;0.67;0.18
10000312;SNB930423383254;Stadtwerke Böhmetal GmbH;NS, MS;2025-05-20;21.3;299.21;95.559;191.0;0.0;0.0;523.0;0.0;0.0;3519.0;0.0;0.0;1.0;1.0;;1.0;1.0;;1110.0;1110.0;20.0;20.0;0.0;0.0;1031.0;1031.0;8.0;8.0;0.0;0.0;35.0;114.0;;28.0;134.0;;0.34;0.05;0.0;1.0;0.3
10000314;SNB925823629552;Zwickauer Energieversorgung GmbH;NS, MS;2025-08-28;26.6;543.0;57.0;312.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;1.0;;591.0;591.0;0.0;0.0;0.0;0.0;144.0;144.0;5.0;5.0;0.0;0.0;47.0;62.0;;8.0;31.0;;0.45;0.39;0.12;1.0;0.27
10000316;SNB973356062049;Bad Honnef AG;NS, MS;2025-04-28;18.6;235.0;48.2;116.0;0.0;0.0;165.0;0.0;0.0;1061.0;0.0;0.0;1.0;;;1.0;;;359.0;359.0;0.0;0.0;0.0;0.0;241.0;241.0;0.0;0.0;0.0;0.0;25.0;;;127.0;;;;0.04;0.33;0.62;
10000319;SNB967075358620;Stadtwerke Lemgo GmbH;NS, MS;2025-06-13;103.0;380.876;103.0;258.19;0.0;0.0;133.0;0.0;0.0;842.0;0.0;0.0;0.7407;;;0.1597;0.4545;;300.0;405.0;0.0;0.0;0.0;0.0;50.0;313.0;5.0;11.0;0.0;0.0;51.0;81.0;;48.0;358.0;;0.45;0.26;0.33;0.53;0.67
10000321;SNB918070278383;Stadtwerke Meerane GmbH;NS, MS;2025-06-06;6.887;104.48;6.887;90.41;0.0;0.0;53.0;0.0;0.0;360.0;0.0;0.0;0.9054;;;0.8182;;;134.0;148.0;0.0;0.0;0.0;0.0;63.0;77.0;0.0;0.0;0.0;0.0;37.0;63.0;;53.0;108.0;;0.45;0.28;0.33;0.91;0.29
10000324;SNB945322307522;Elektrizitätsgenossenschaft Karlstein eG;NS, MS;2025-06-11;1.13;59.402;7.32;13.5;0.0;0.0;42.0;0.0;0.0;420.0;0.0;0.0;1.0;;;1.0;;;45.0;45.0;0.0;0.0;0.0;0.0;45.0;45.0;0.0;0.0;0.0;0.0;15.0;;;13.0;;;0.07;0.02;0.0;0.0;0.25
10000326;SNB942111583372;Stadtwerke Lünen GmbH;NS, MS;2025-05-26;27.51;671.075;59.39;386.706;0.0;0.0;252.0;1.0;0.0;1963.0;149000.0;0.0;0.9977;1.0;;1.0;1.0;;428.0;429.0;3.0;3.0;0.0;0.0;298.0;298.0;4.0;4.0;0.0;0.0;33.0;37.0;;10.0;37.0;;0.41;0.18;0.33;0.88;0.24
10000328;SNB928602915495;Stadtwerke Hagenow GmbH;NS, MS;2025-08-28;10.04;134.97;67.54;78.552;0.0;0.0;30.0;0.0;0.0;265.0;0.0;0.0;1.0;;;;;;54.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;8.0;30.0;;0.37;0.01;0.33;0.46;0.68
10000330;SNB922393870476;Stadtwerke Buchen GmbH & Co KG;NS, MS;2025-06-23;10.11;189.334;58.0;72.211;0.0;0.0;99.0;1.0;0.0;679.0;15000.0;0.0;0.875;0.875;;0.5;1.0;;126.0;144.0;7.0;8.0;0.0;0.0;94.0;188.0;3.0;3.0;0.0;0.0;2.0;310.0;;130.0;133.0;;0.19;0.14;0.0;0.33;0.3
10000332;SNB991836941189;Stadtwerke Olbernhau GmbH;MS;2025-05-19;18.1;166.0;18.1;65.0;0.0;0.0;21.0;0.0;0.0;225.0;0.0;0.0;1.0;;;1.0;;;50.0;50.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;0.0;0.0;0.0;40.0;;;39.0;;;0.42;0.1;0.33;1.0;0.24
10000341;SNB917625393281;Stadtwerke Passau GmbH;NS, MS;2025-08-28;23.3;1050.213;74.68;326.657;0.0;0.0;226.0;1.0;0.0;2674.0;3000.0;0.0;0.4819;0.1818;;0.0902;0.3333;;253.0;525.0;2.0;11.0;0.0;0.0;37.0;410.0;1.0;3.0;0.0;0.0;42.0;197.0;;47.0;259.0;;;0.23;0.33;0.75;
10000344;SNB985072256732;Stadtwerke Schwarzenberg GmbH;NS, MS;2025-05-20;12.34;139.834;46.24;97.301;0.0;0.0;64.0;0.0;0.0;334.0;0.0;0.0;1.0;1.0;;0.975;;;146.0;146.0;3.0;3.0;0.0;0.0;78.0;80.0;0.0;0.0;0.0;0.0;42.0;170.0;;180.0;201.0;;0.19;0.02;0.0;0.47;0.25
10000346;SNB953132482766;Stadtwerke Mühlacker GmbH;NS, MS;2025-05-21;7.26;300.8;7.26;70.2;0.0;0.0;1.0;0.0;0.0;29.9;0.0;0.0;0.9901;;;;;;200.0;202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.0;456.0;;2.0;273.0;;0.21;0.16;0.0;0.4;0.29
10000349;SNB982660786343;Stadtwerke Schwäbisch Hall GmbH;NS, MS;2025-05-20;41.62;1393.832;307.39;721.019;0.0;0.0;188.0;0.0;0.0;8674.87;0.0;0.0;1.0;1.0;;1.0;;;370.0;370.0;10.0;10.0;0.0;0.0;918.0;918.0;0.0;0.0;0.0;0.0;15.0;20.0;;14.0;40.0;;0.64;0.52;0.33;1.0;0.72
10000351;SNB924659713978;Stadtwerke Troisdorf GmbH;NS, MS;2025-09-01;21.53;510.56;61.46;287.84;0.0;0.0;350.0;0.0;0.0;2240.0;0.0;0.0;1.0;;;0.4313;;;806.0;806.0;0.0;0.0;0.0;0.0;248.0;575.0;0.0;0.0;0.0;0.0;22.0;44.0;;95.0;410.0;;0.22;0.3;0.0;0.33;0.23
10000357;SNB962736090291;Gemeindewerke Großkrotzenburg GmbH;NS, MS;2025-07-21;3.71;93.9;7.45;14.9;0.0;0.0;19.0;0.0;0.0;105.0;0.0;0.0;1.0;;;1.0;;;64.0;64.0;0.0;0.0;0.0;0.0;54.0;54.0;0.0;0.0;0.0;0.0;5.0;;;8.0;;;0.34;0.0;0.05;1.0;0.29
10000359;SNB924453035597;Hellenstein-Energie-Logistik GmbH;NS, MS, HS;2025-07-12;22.35;693.7;107.09;209.7;107.09;2.5;247.0;1.0;0.0;2416.0;20000.0;0.0;1.0;1.0;;1.0;;;601.0;601.0;3.0;3.0;0.0;0.0;376.0;376.0;0.0;0.0;0.0;0.0;20.0;20.0;;20.0;20.0;;0.31;0.1;0.37;0.41;0.35
10000360;SNB944723161733;Feuchter Gemeindewerke GmbH (FGW);NS, MS;2025-05-23;3.56;128.911;9.8;44.998;0.0;0.0;114.0;0.0;0.0;712.0;0.0;0.0;1.0;;;1.0;;;222.0;222.0;0.0;0.0;0.0;0.0;147.0;147.0;0.0;0.0;0.0;0.0;38.0;;;44.0;;;;;0.0;0.0;0.24
10000364;SNB968325295962;Gemeinde Glattbach;;2025-05-13;3.53;39.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;251.0;0.0;0.0;1.0;;;1.0;;;78.0;78.0;0.0;0.0;0.0;0.0;41.0;41.0;0.0;0.0;0.0;0.0;21.0;;;104.0;;;;;0.0;0.3;0.43
10000367;SNB962006136537;Gemeindewerke Kahl Versorgungsgesellschaft mbH;NS, MS;2025-07-31;2.69;208.0;10.64;29.0;0.0;0.0;30.0;0.0;0.0;240.0;0.0;0.0;1.0;;;1.0;;;96.0;96.0;0.0;0.0;0.0;0.0;60.0;60.0;0.0;0.0;0.0;0.0;35.0;;;35.0;;;0.2;0.3;0.0;0.19;0.3
10000368;SNB911347846643;Stadtwerke Ingolstadt Netze GmbH;NS, MS;2025-08-28;133.35;1744.0;133.35;509.36;0.0;0.0;349.0;0.0;0.0;3276.0;0.0;0.0;1.0;1.0;;1.0;;;806.0;806.0;4.0;4.0;0.0;0.0;705.0;705.0;0.0;0.0;0.0;0.0;40.0;;;70.0;130.0;;0.32;0.5;0.0;0.48;0.3
10000373;SNB913576376151;Energieversorgung Alzenau GmbH;NS, MS;2025-05-20;11.0;400.1;59.251;109.62;0.0;0.0;209.0;0.0;0.0;1863.52;0.0;0.0;0.9496;;;0.4519;;;264.0;278.0;0.0;0.0;0.0;0.0;141.0;312.0;0.0;0.0;0.0;0.0;43.0;;;44.0;;;0.47;0.11;0.67;0.67;0.45
10000386;SNB910950265032;Stadtwerke Bietigheim-Bissingen GmbH;NS, MS;2025-09-15;14.79;596.82;50.93;172.15;0.0;0.0;142.0;0.0;0.0;1268.0;0.0;0.0;1.0;;;1.0;;;180.0;180.0;0.0;0.0;0.0;0.0;191.0;191.0;0.0;0.0;0.0;0.0;21.0;;;25.0;158.0;;0.34;0.14;0.33;0.6;0.3
10000388;SNB927533168369;Stadtwerke Südholstein GmbH;MS;2025-08-07;27.1;459.2;86.36;281.8;0.0;0.0;488.0;0.0;0.0;3026.0;0.0;0.0;0.9756;;;0.9959;;;880.0;902.0;0.0;0.0;0.0;0.0;729.0;732.0;0.0;0.0;0.0;0.0;28.0;;;40.0;201.0;;0.34;0.06;0.0;1.0;0.31
10000391;SNB972740218178;Stadtwerke Marburg GmbH;NS, MS;2025-08-18;34.09;619.95;194.44;268.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;;0.6319;;;612.0;612.0;3.0;3.0;0.0;0.0;103.0;163.0;0.0;0.0;0.0;0.0;97.0;;;97.0;104.0;;0.4;0.29;0.33;0.67;0.3
10000393;SNB954662803168;Stadtwerke Pappenheim GmbH;MS;2025-08-21;6.534;85.0;50.0;36.0;0.0;0.0;20.0;1.0;0.0;200.0;0.0;0.0;1.0;;;1.0;;;100.0;100.0;0.0;0.0;0.0;0.0;40.0;40.0;0.0;0.0;0.0;0.0;80.0;;;80.0;490.0;;0.28;0.03;0.33;0.0;0.78
10000398;SNB930312838582;Herzo Werke GmbH;NS, MS;2025-05-21;9.57;358.73;9.57;127.87;0.0;0.0;202.0;0.0;0.0;1252.0;0.0;0.0;0.6856;;;0.1822;;;253.0;369.0;0.0;0.0;0.0;0.0;49.0;269.0;0.0;0.0;0.0;0.0;20.0;;;20.0;80.0;;0.33;0.15;0.33;0.67;0.18
10000404;SNB931774737192;Markt Stockstadt - Gemeindewerke -;NS;2025-05-19;5.23;95.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;280.0;0.0;0.0;1.0;;;1.0;;;64.0;64.0;0.0;0.0;0.0;0.0;68.0;68.0;0.0;0.0;0.0;0.0;44.0;;;20.0;;;0.22;0.2;0.25;0.17;0.26
10000406;SNB914522191989;Stadtwerke Ebermannstadt Versorgungsbetriebe GmbH;NS, MS;2025-05-28;5.0;308.0;120.8;140.0;0.0;0.0;184.0;0.0;0.0;920.0;0.0;0.0;1.0;;;0.137;;;170.0;170.0;0.0;0.0;0.0;0.0;30.0;219.0;0.0;0.0;0.0;0.0;38.0;;;32.0;;;0.27;0.07;0.33;0.23;0.45
10000407;SNB914731268120;MEGA Monheimer Elektrizitäts- und Gasversorgung GmbH;NS, MS;2025-05-21;9.23;328.33;23.2;193.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;1.0;;;16.0;16.0;0.0;0.0;0.0;0.0;57.0;57.0;0.0;0.0;0.0;0.0;20.0;55.0;;18.0;;;0.45;0.05;0.33;0.67;0.75
10000408;SNB975846871759;Stadtwerke Strausberg GmbH;NS, MS;2025-05-30;13.88;332.0;67.86;127.0;0.0;0.0;87.0;0.0;0.0;517.0;0.0;0.0;1.0;;;1.0;;;116.0;116.0;0.0;0.0;0.0;0.0;111.0;111.0;0.0;0.0;0.0;0.0;4.0;61.0;;16.0;;;0.45;0.16;0.33;0.67;0.63
10000410;SNB978191145308;Stadtwerke Amberg Versorgungs GmbH;NS, MS;2025-06-20;16.8124;482.8;50.14;172.1;0.0;0.0;238.0;0.0;0.0;2525.0;0.0;0.0;0.6433;1.0;;0.5794;;;220.0;342.0;4.0;4.0;0.0;0.0;186.0;321.0;0.0;0.0;0.0;0.0;40.0;53.0;;103.0;451.0;;0.38;0.43;0.25;0.55;0.3
10000414;SNB926699071292;Albwerk GmbH & Co. KG;NS, MS;2025-05-23;78.13;2166.506;782.83;882.32;0.0;0.0;3160.0;0.0;0.0;4299.0;0.0;0.0;0.0953;0.2414;;0.0598;;;1480.0;15535.0;70.0;290.0;0.0;0.0;211.0;3527.0;0.0;0.0;0.0;0.0;6.0;232.0;;74.0;322.0;;0.28;0.21;0.0;0.67;0.25
10000415;SNB963070917732;Stadtwerke Glauchau Dienstleistungsgesellschaft mbH;NS, MS;2025-07-22;51.62;360.33;51.62;105.89;0.0;0.0;139.0;0.0;0.0;827.0;0.0;0.0;;;;0.1467;;;0.0;0.0;0.0;0.0;0.0;0.0;27.0;184.0;0.0;0.0;0.0;0.0;56.0;;;;;;0.22;0.16;0.0;0.41;0.3
10000417;SNB955607007702;Stadtwerke Pfarrkirchen;NS, MS;2025-05-27;6.63;149.0;39.24;70.0;0.0;0.0;87.0;0.0;0.0;976.0;0.0;0.0;1.0;;;1.0;;;170.0;170.0;0.0;0.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0.0;15.0;;;45.0;;;0.42;0.28;0.33;0.77;0.28
10000421;SNB953794435957;Stadtwerke Gunzenhausen GmbH;NS, MS;2025-07-21;9.3;225.2;31.0;63.9;0.0;0.0;65.0;0.0;0.0;543.0;0.0;0.0;1.0;;;1.0;;;160.0;160.0;0.0;0.0;0.0;0.0;106.0;106.0;0.0;0.0;0.0;0.0;8.0;;;98.0;199.0;;0.3;0.28;0.0;0.67;0.25
10000424;SNB986931195988;Gemeindewerke Enkenbach-Alsenborn - Elektrizitätswerk;NS, MS;2025-06-30;3.12;92.111;25.06;66.304;0.0;0.0;81.0;0.0;0.0;541.0;0.0;0.0;0.9323;;;0.2136;;;124.0;133.0;0.0;0.0;0.0;0.0;22.0;103.0;0.0;0.0;0.0;0.0;35.0;;;42.0;;;0.04;0.0;0.0;0.0;0.16
10000425;SNB928557841498;Gemeindewerke Halstenbek;NS, MS;2025-07-14;4.96;133.2;12.58;52.2;0.0;0.0;311.0;0.0;0.0;2000.0;0.0;0.0;0.1149;;;0.0884;;;85.0;740.0;0.0;0.0;0.0;0.0;65.0;735.0;0.0;0.0;0.0;0.0;30.0;;;28.0;;;0.19;0.02;0.0;0.33;0.41
10000430;SNB922689183730;Stadt- und Überlandwerke GmbH Luckau-Lübbenau;;2025-05-20;38.464686;483.166;540.0;362.058;0.0;0.0;206.0;0.0;0.0;1237.0;0.0;0.0;1.0;0.5714;;1.0927;;;446.0;446.0;4.0;7.0;0.0;0.0;436.0;399.0;0.0;0.0;0.0;0.0;65.0;;;68.0;213.0;;;;0.0;0.67;
10000431;SNB953453232156;Stadtwerke Sindelfingen GmbH;NS, MS;2025-07-24;16.39;347.047;50.85;181.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.24;0.25;0.11;0.33;0.28
10000434;SNB921695080347;Stadtwerke Tübingen GmbH;NS, MS, HS;2025-05-20;34.513;833.74;189.85;328.73;189.85;10.34;619.0;0.0;0.0;4957.0;0.0;0.0;1.0;1.0;;0.6913;;;1364.0;1364.0;15.0;15.0;0.0;0.0;674.0;975.0;0.0;0.0;0.0;0.0;54.0;;;49.0;229.0;;;;0.0;0.66;0.79
10000440;SNB977581070640;Stadtwerke Dettelbach;;2025-05-20;16.5;31.1;16.5;16.9;0.0;0.0;25.0;0.0;0.0;372.0;0.0;0.0;1.0;;;0.75;;;40.0;40.0;0.0;0.0;0.0;0.0;21.0;28.0;0.0;0.0;0.0;0.0;10.0;10.0;;10.0;10.0;;;;0.0;0.12;0.27
10000441;SNB924181641435;Stadtwerke Neuffen AG;NS, MS;2025-06-12;6.0;153.2;6.0;31.5;0.0;0.0;97.0;0.0;0.0;642.0;0.0;0.0;1.0;;;1.0;;;87.0;87.0;0.0;0.0;0.0;0.0;142.0;142.0;0.0;0.0;0.0;0.0;62.0;;;62.0;152.0;;0.43;0.08;0.33;0.67;0.62
10000443;SNB934961797092;Stadtwerke Ochtrup;NS, MS;2025-06-11;17.72;306.16;105.63;247.17;0.0;0.0;238.0;0.0;0.0;1334.0;0.0;0.0;1.0;1.0;;1.0;1.0;;222.0;222.0;7.0;7.0;0.0;0.0;345.0;345.0;4.0;4.0;0.0;0.0;3.0;3.0;;23.0;27.0;;0.3;0.19;0.0;0.82;0.19
10000446;SNB919230329570;Stadtwerke Wilster;NS, MS;2025-06-13;4.23;98.22;2.71;19.489;0.0;0.0;45.0;0.0;0.0;298.0;0.0;0.0;0.9556;;;0.7414;;;43.0;45.0;0.0;0.0;0.0;0.0;43.0;58.0;0.0;0.0;0.0;0.0;40.0;;;40.0;115.0;;0.2;0.1;0.06;0.39;0.25
10000448;SNB971007500575;Stadtwerke Witten GmbH;NS;2025-05-21;27.61;908.474961999997;0.0;0.0;0.0;0.0;323.0;0.0;0.0;2905.0;0.0;0.0;0.7397;;;0.6026;;;432.0;584.0;0.0;0.0;0.0;0.0;320.0;531.0;0.0;0.0;0.0;0.0;10.0;;;13.0;;;0.28;0.1;0.0;0.67;0.35
10000454;SNB926394976090;Städtische Werke Spremberg (Lausitz) GmbH;NS, MS;2025-07-28;39.1;297.8;114.2;98.9;0.0;0.0;77.0;0.0;0.0;474.0;0.0;0.0;1.0;;;0.719;;;142.0;142.0;0.0;0.0;0.0;0.0;87.0;121.0;0.0;0.0;0.0;0.0;10.0;;;55.0;210.0;;0.26;0.15;0.0;0.67;0.23
10000456;SNB983359308570;Stadtwerke Bad Brückenau GmbH;NS, MS;2025-07-24;3.25;116.0;23.75;39.0;0.0;0.0;32.0;0.0;0.0;359.0;0.0;0.0;1.0;;;0.02;;;57.0;57.0;0.0;0.0;0.0;0.0;1.0;50.0;0.0;0.0;0.0;0.0;14.0;;;21.0;;;0.2;0.06;0.0;0.5;0.24
10000458;SNB918156808725;Stadtwerke Erkrath GmbH;NS, MS;2025-05-22;26.68;298.0;26.68;121.0;0.0;0.0;130.0;0.0;0.0;762.0;0.0;0.0;1.0;1.0;;1.0;;;164.0;164.0;3.0;3.0;0.0;0.0;223.0;223.0;0.0;0.0;0.0;0.0;82.0;;;51.0;270.0;;0.21;0.08;0.0;0.43;0.33
10000460;SNB936176430474;Stadtwerk Tauberfranken GmbH;MS;2025-08-07;15.0;360.0;131.0;145.0;0.0;0.0;237.0;0.0;0.0;1470.0;0.0;0.0;0.9497;0.7778;;0.8844;1.0;;340.0;358.0;14.0;18.0;0.0;0.0;260.0;294.0;5.0;5.0;0.0;0.0;7.0;7.0;;120.0;460.0;;0.25;0.06;0.33;0.22;0.41
10000462;SNB962618092306;Stadtwerke Schwäbisch Gmünd GmbH;;2025-08-18;23.53;549.033;125.64;303.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4909;0.175;;0.9714;;;1890.0;3850.0;7.0;40.0;0.0;0.0;170.0;175.0;0.0;0.0;0.0;0.0;;;;63.0;163.0;;;0.28;0.0;0.55;
10000464;SNB975283859389;Stadtwerke Wedel GmbH;NS, MS;2025-06-02;13.08;252.8;13.08;408.0;0.0;0.0;175.0;0.0;0.0;1555.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;110.0;728.0;;0.36;0.15;0.33;0.67;0.3
